INPUT:original	INPUT:annotation	GOLDEN:result	GOLDEN:entity1	GOLDEN:entity2	GOLDEN:entity3	GOLDEN:entity4	GOLDEN:entity5	GOLDEN:entity6	GOLDEN:entity7	GOLDEN:entity8	GOLDEN:attribute1	GOLDEN:attribute2	GOLDEN:attribute3	GOLDEN:attribute4	GOLDEN:attribute5	GOLDEN:attribute6	GOLDEN:attribute7	GOLDEN:attribute8	HINT:text	TASK:id	TASK:overlap	TASK:remaining_overlap
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/44.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/44_heap.jpg	"{""shape"":""rectangle""\,""left"":0.3071102528089888\,""top"":0.3096129837702871\,""width"":0.04712273720349558\,""height"":0.037952559300873934\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.36885728776529336\,""top"":0.2616729088639201\,""width"":0.03737320536828964\,""height"":0.043945068664169806\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.3721071317103621\,""top"":0.30162297128589266\,""width"":0.07962117665418222\,""height"":0.025967540574282133\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.415980024968789\,""top"":0.24369538077403244\,""width"":0.06012211298377035\,""height"":0.04394506866416978\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.6174703495630461\,""top"":0.33558052434456925\,""width"":0.032498439450686645\,""height"":0.07191011235955058\,""label"":""5""}"																	5	00017975c2--60bccb43fe5d13225936d212	infinite	infinite
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/46.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/46_heap.jpg	"{""shape"":""rectangle""\,""left"":0.5048249211711032\,""top"":0.35843140796708767\,""width"":0.07369145566556146\,""height"":0.08426818236303069\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.3368769524449398\,""top"":0.5627817501974371\,""width"":0.06340892696804129\,""height"":0.061094432213197214\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.542527526395344\,""top"":0.5164342498977703\,""width"":0.09082900349476175\,""height"":0.08637488692210638\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.5665200933562243\,""top"":0.6386231143241647\,""width"":0.09939777740936206\,""height"":0.09901511427656118\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.6265015107584256\,""top"":0.31840402134464807\,""width"":0.2673457461355251\,""height"":0.11376204619009145\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.7070479855556671\,""top"":0.49536720430701253\,""width"":0.2056505739504041\,""height"":0.21067045590757683\,""label"":""4""}"																	4	00017975c2--60bccb43fe5d13225936d214	infinite	infinite
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/63.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/63_heap.jpg	"{""shape"":""rectangle""\,""left"":0.3249843945068664\,""top"":0.40749063670411984\,""width"":0.06012211298377035\,""height"":0.029962546816479363\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.396480961298377\,""top"":0.3735330836454432\,""width"":0.04712273720349569\,""height"":0.05593008739076155\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.45010338639201003\,""top"":0.36154806491885144\,""width"":0.04874765917602991\,""height"":0.07590511860174776\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.4874765917602996\,""top"":0.637203495630462\,""width"":0.06824672284644201\,""height"":0.08589263420724091\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.29086103308364547\,""top"":0.920848938826467\,""width"":0.051997503121098576\,""height"":0.07191011235955047\,""label"":""5""},{""shape"":""rectangle""\,""left"":0.5118504213483146\,""top"":0.4114856429463171\,""width"":0.02274890761548065\,""height"":0.03395755305867659\,""label"":""3""}"																	5	00017975c2--60bccb43fe5d13225936d225	infinite	infinite
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/42.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/42_heap.jpg	"{""shape"":""rectangle""\,""left"":0.3981058832709114\,""top"":0.1637952559300874\,""width"":0.08774578651685389\,""height"":0.06791510611735327\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.420854790886392\,""top"":0.6272159800249688\,""width"":0.04387289325842697\,""height"":0.035955056179775235\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.43872893258426965\,""top"":0.5113607990012484\,""width"":0.04224797128589264\,""height"":0.05593008739076155\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.36885728776529336\,""top"":0.4254681647940075\,""width"":0.035748283395755365\,""height"":0.019975031210986205\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.40785541510611734\,""top"":0.39750312109862673\,""width"":0.03737320536828964\,""height"":0.043945068664169806\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.45335323033707864\,""top"":0.4094881398252185\,""width"":0.027623673533083648\,""height"":0.047940074906367036\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.440353854556804\,""top"":0.6611735330836455\,""width"":0.0454978152309613\,""height"":0.059925093632958726\,""label"":""5""},{""shape"":""rectangle""\,""left"":0.5703476123595506\,""top"":0.3735330836454432\,""width"":0.021123985642946264\,""height"":0.05992509363295884\,""label"":""6""},{""shape"":""rectangle""\,""left"":0.5540983926342072\,""top"":0.5433208489388264\,""width"":0.038998127340823974\,""height"":0.01797752808988773\,""label"":""6""},{""shape"":""rectangle""\,""left"":0.4923513576779026\,""top"":0.4094881398252185\,""width"":0.05849719101123596\,""height"":0.041947565543071164\,""label"":""7""}"																	7	00017975c2--60bccb43fe5d13225936d210	infinite	infinite
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/51.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/51_heap.jpg	"{""shape"":""rectangle""\,""left"":0.4322292446941323\,""top"":0.0679151061173533\,""width"":0.047122737203495635\,""height"":0.035955056179775305\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.41435510299625467\,""top"":0.10986267166042446\,""width"":0.07637133270911362\,""height"":0.025967540574282133\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.41273018102372033\,""top"":0.1438202247191011\,""width"":0.05849719101123596\,""height"":0.043945068664169806\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.23073892009987515\,""top"":0.5952559300873907\,""width"":0.07149656679151059\,""height"":0.1098626716604244\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.7133407459425718\,""top"":0.5493133583021224\,""width"":0.05362242509363291\,""height"":0.09388264669163549\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.866083411360799\,""top"":0.6991260923845194\,""width"":0.07149656679151062\,""height"":0.08589263420724091\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.41435510299625467\,""top"":0.47940074906367036\,""width"":0.042247971285892694\,""height"":0.04594257178526839\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.5264747191011235\,""top"":0.21972534332084892\,""width"":0.04224797128589275\,""height"":0.04594257178526845\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.35098314606741576\,""top"":0.28963795255930086\,""width"":0.024373829588014928\,""height"":0.04794007490636709\,""label"":""5""}"																	6	00017975c2--60bccb43fe5d13225936d219	infinite	infinite
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/54.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/54_heap.jpg	"{""shape"":""rectangle""\,""left"":0.5459737827715355\,""top"":0.3455680399500624\,""width"":0.06337195692883901\,""height"":0.061922596754057424\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.7214653558052434\,""top"":0.3995006242197253\,""width"":0.10399500624219726\,""height"":0.07390761548064922\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.7165905898876405\,""top"":0.6352059925093633\,""width"":0.050372581148564244\,""height"":0.0679151061173533\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.8449594257178527\,""top"":0.7031210986267166\,""width"":0.08774578651685394\,""height"":0.09388264669163549\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.420854790886392\,""top"":0.417478152309613\,""width"":0.047122737203495635\,""height"":0.05593008739076155\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.34285853620474405\,""top"":0.19775280898876405\,""width"":0.04874765917603002\,""height"":0.03995006242197252\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.34448345817727843\,""top"":0.23970037453183518\,""width"":0.047122737203495635\,""height"":0.053932584269662964\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.4046055711610487\,""top"":0.18976279650436953\,""width"":0.06499687890137329\,""height"":0.02996254681647939\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.2892361111111111\,""top"":0.31161048689138576\,""width"":0.06824672284644195\,""height"":0.061922596754057424\,""label"":""5""},{""shape"":""rectangle""\,""left"":0.19499063670411984\,""top"":0.4114856429463171\,""width"":0.05524734706616727\,""height"":0.13183520599250925\,""label"":""5""}"																	5	00017975c2--60bccb43fe5d13225936d21c	infinite	infinite
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/66.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/66_heap.jpg	"{""shape"":""rectangle""\,""left"":0.5183501092384519\,""top"":0.2876404494382022\,""width"":0.04712273720349558\,""height"":0.04194756554307122\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.5800971441947566\,""top"":0.3056179775280899\,""width"":0.06012211298377035\,""height"":0.041947565543071164\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.47935198189762795\,""top"":0.33358302122347067\,""width"":0.07962117665418222\,""height"":0.07990012484394504\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.4874765917602996\,""top"":0.4194756554307116\,""width"":0.04224797128589258\,""height"":0.0799001248439451\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.3331090043695381\,""top"":0.46941323345817726\,""width"":0.05362242509363291\,""height"":0.04993757802746562\,""label"":""5""},{""shape"":""rectangle""\,""left"":0.4176049469413233\,""top"":0.47940074906367036\,""width"":0.06337195692883901\,""height"":0.03196004993757806\,""label"":""4""}"																	5	00017975c2--60bccb43fe5d13225936d228	infinite	infinite
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/37.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/37_heap.jpg	"{""shape"":""rectangle""\,""left"":0.6320946473158552\,""top"":0.12983770287141072\,""width"":0.0909956304619226\,""height"":0.10387016229712862\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.8238354400749063\,""top"":0.2077403245942572\,""width"":0.07962117665418234\,""height"":0.08589263420724094\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.8303351279650437\,""top"":0.045942571785268414\,""width"":0.09262055243445688\,""height"":0.11385767790262172\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.09912024032459425\,""top"":0.2077403245942572\,""width"":0.07474641073657927\,""height"":0.1058676654182272\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.1884909488139825\,""top"":0.149812734082397\,""width"":0.2356136860174782\,""height"":0.20374531835205992\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.2713619694132335\,""top"":0.3775280898876405\,""width"":0.07962117665418228\,""height"":0.29563046192259673\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.3802317415730337\,""top"":0.44942006891483627\,""width"":0.15235911391245832\,""height"":0.1427899177562802\,""label"":""5""},{""shape"":""rectangle""\,""left"":0.6548435549313358\,""top"":0.7131086142322097\,""width"":0.05849719101123596\,""height"":0.04194756554307122\,""label"":""6""},{""shape"":""rectangle""\,""left"":0.5345993289637953\,""top"":0.6831460674157304\,""width"":0.10237008426966288\,""height"":0.06192259675405731\,""label"":""7""},{""shape"":""rectangle""\,""left"":0.4907264357053683\,""top"":0.8169787765293383\,""width"":0.07962117665418228\,""height"":0.07191011235955069\,""label"":""8""}"																	7	00017975c2--60bccb43fe5d13225936d20b	infinite	infinite
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/72.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/72_heap.jpg	"{""shape"":""rectangle""\,""left"":0.5345993289637953\,""top"":0.2556803995006242\,""width"":0.02924859550561798\,""height"":0.02996254681647942\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.5768473002496879\,""top"":0.23370786516853934\,""width"":0.038998127340823974\,""height"":0.021972534332084875\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.5800971441947566\,""top"":0.2636704119850187\,""width"":0.050372581148564244\,""height"":0.031960049937578006\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.5817220661672909\,""top"":0.30362047440699125\,""width"":0.05849719101123596\,""height"":0.07590511860174781\,""label"":""4""}"																	4	00017975c2--60bccb43fe5d13225936d22e	infinite	infinite
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/71.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/71_heap.jpg	"{""shape"":""rectangle""\,""left"":0.058497191011235954\,""top"":0.28564294631710363\,""width"":0.08287102059925092\,""height"":0.12384519350811485\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.7669631710362047\,""top"":0.45343320848938823\,""width"":0.15274266541822723\,""height"":0.1498127340823971\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.841709581772784\,""top"":0.6491885143570537\,""width"":0.10237008426966288\,""height"":0.12184769038701626\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.7409644194756554\,""top"":0.6212234706616729\,""width"":0.02924859550561809\,""height"":0.04794007490636698\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.4419787765293383\,""top"":0.5752808988764044\,""width"":0.08937070848938827\,""height"":0.0898876404494382\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.435479088639201\,""top"":0.34756554307116105\,""width"":0.06824672284644201\,""height"":0.07390761548064917\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.4322292446941323\,""top"":0.4274656679151061\,""width"":0.06499687890137329\,""height"":0.06591760299625465\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.503725811485643\,""top"":0.48339575530586765\,""width"":0.05362242509363291\,""height"":0.07590511860174776\,""label"":""4""}"																	4	00017975c2--60bccb43fe5d13225936d22d	infinite	infinite
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/74.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/74_heap.jpg	"{""shape"":""rectangle""\,""left"":0.26323735955056177\,""top"":0.1797752808988764\,""width"":0.06337195692883901\,""height"":0.06591760299625468\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.7247151997503121\,""top"":0.049937578027465665\,""width"":0.07962117665418234\,""height"":0.10786516853932583\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.856333879525593\,""top"":0.2736579275905119\,""width"":0.08937070848938822\,""height"":0.12784019975031208\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.7653382490636704\,""top"":0.2277153558052434\,""width"":0.04712273720349558\,""height"":0.053932584269662937\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.5784722222222222\,""top"":0.6072409488139825\,""width"":0.0747464107365794\,""height"":0.0918851435705369\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.47610213795255935\,""top"":0.33358302122347067\,""width"":0.06987164481897618\,""height"":0.07590511860174781\,""label"":""2""}"																	2	00017975c2--60bccb43fe5d13225936d230	infinite	infinite
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/69.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/69_heap.jpg	"{""shape"":""rectangle""\,""left"":0.6288448033707865\,""top"":0.26766541822721596\,""width"":0.055247347066167296\,""height"":0.04993757802746568\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.7019662921348315\,""top"":0.28564294631710363\,""width"":0.06499687890137318\,""height"":0.047940074906367036\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.6125955836454432\,""top"":0.3315855181023721\,""width"":0.05362242509363291\,""height"":0.03795255930087388\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.6060958957553059\,""top"":0.40149812734082396\,""width"":0.05687226903870157\,""height"":0.0799001248439451\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.4907264357053683\,""top"":0.48339575530586765\,""width"":0.1056199282147316\,""height"":0.06392009987515612\,""label"":""5""},{""shape"":""rectangle""\,""left"":0.4923513576779026\,""top"":0.3755305867665419\,""width"":0.09912024032459421\,""height"":0.08189762796504363\,""label"":""6""},{""shape"":""rectangle""\,""left"":0.4029806491885144\,""top"":0.45343320848938823\,""width"":0.07637133270911356\,""height"":0.08988764044943826\,""label"":""7""}"																	7	00017975c2--60bccb43fe5d13225936d22b	infinite	infinite
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/73.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/73_heap.jpg	"{""shape"":""rectangle""\,""left"":0.5800971441947566\,""top"":0.25368289637952557\,""width"":0.0454978152309613\,""height"":0.049937578027465734\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.493976279650437\,""top"":0.2636704119850187\,""width"":0.07474641073657928\,""height"":0.1677902621722846\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.6320946473158552\,""top"":0.3056179775280899\,""width"":0.037373205368289586\,""height"":0.037952559300873934\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.4679775280898877\,""top"":0.5213483146067415\,""width"":0.032498439450686645\,""height"":0.07191011235955058\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.4907264357053683\,""top"":0.5892634207240949\,""width"":0.035748283395755254\,""height"":0.035955056179775235\,""label"":""5""}"																	5	00017975c2--60bccb43fe5d13225936d22f	infinite	infinite
