INPUT:original	INPUT:original	OUTPUT:color1	OUTPUT:color2	OUTPUT:color3	OUTPUT:color4	OUTPUT:color5	OUTPUT:color6	OUTPUT:color7	OUTPUT:color8	OUTPUT:user_text1	OUTPUT:user_text2	OUTPUT:user_text3	OUTPUT:user_text4	OUTPUT:user_text5	OUTPUT:user_text6	OUTPUT:user_text7	OUTPUT:user_text8	OUTPUT:entity_text1	OUTPUT:entity_text2	OUTPUT:entity_text3	OUTPUT:entity_text4	OUTPUT:entity_text5	OUTPUT:entity_text6	OUTPUT:entity_text7	OUTPUT:entity_text8	OUTPUT:entity_suggest1	OUTPUT:entity_suggest2	OUTPUT:entity_suggest3	OUTPUT:entity_suggest4	OUTPUT:entity_suggest5	OUTPUT:entity_suggest6	OUTPUT:entity_suggest7	OUTPUT:entity_suggest8	GOLDEN:color1	GOLDEN:color2	GOLDEN:color3	GOLDEN:color4	GOLDEN:color5	GOLDEN:color6	GOLDEN:color7	GOLDEN:color8	GOLDEN:result1	GOLDEN:user_text1	GOLDEN:user_text2	GOLDEN:user_text3	GOLDEN:user_text4	GOLDEN:user_text5	GOLDEN:user_text6	GOLDEN:user_text7	GOLDEN:user_text8	GOLDEN:entity_text1	GOLDEN:entity_text2	GOLDEN:entity_text3	GOLDEN:entity_text4	GOLDEN:entity_text5	GOLDEN:entity_text6	GOLDEN:entity_text7	GOLDEN:entity_text8	GOLDEN:entity_suggest1	GOLDEN:entity_suggest2	GOLDEN:entity_suggest3	GOLDEN:entity_suggest4	GOLDEN:entity_suggest5	GOLDEN:entity_suggest6	GOLDEN:entity_suggest7	GOLDEN:entity_suggest8	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ACCEPT:verdict	ACCEPT:comment
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/40.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/40.jpg	"""BLACK"""	"""WHITE"""	"""BLACK"""	"""WHITE"""	"""WHITE"""	"""WHITE"""	"""WHITE"""				"""the bird's ear coverts are black and white"""														"""Beak"""	"""Chin"""	"""Ear coverts"""	"""Lore"""	"""Forehead"""	"""Crown"""	"""Nape"""																																					https://toloka.yandex.ru/task/24762090/000179d6ea--60bd536d83d01a0997cfbc41	000179d6ea--60bd536d83d01a0997cfbc41	a000408bc0f9ab7a82b9ce992a217d3b	APPROVED	2021-06-06T22:59:57.248	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/41.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/41.jpg	"""BLACK"""	"""WHITE"""	"""GRAY"""	"""WHITE"""	"""WHITE"""	"""WHITE"""	"""GRAY"""	"""GRAY"""				"""Black"""			"""Brown,Beige"""	"""Brown,Beige"""							"""Mud"""	"""Mud"""	"""Beak"""	"""Crown"""	"""Wing"""	"""Nape"""	"""Throat"""	"""Belly"""																																						https://toloka.yandex.ru/task/24762090/000179d6ea--60bd01acc317463775e5a055	000179d6ea--60bd01acc317463775e5a055	ce58f3ca97ad6ebb5e7054c8fda87829	APPROVED	2021-06-06T17:11:08.113	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/41.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/41.jpg	"""RED"""	"""ORANGE"""	"""YELLOW"""	"""GREEN"""	"""BLUE"""																				"""Crown"""	"""Ear coverts"""	"""Beak"""	"""Chin"""	"""Belly"""																																							https://toloka.yandex.ru/task/24762090/000179d6ea--60bd43f01e5629033027876b	000179d6ea--60bd43f01e5629033027876b	e3f17132d78b3d75cb4eec4311824108	APPROVED	2021-06-06T21:53:52.650	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/41.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/41.jpg	"""BLACK"""	"""WHITE"""	"""WHITE"""	"""WHITE"""	"""BLACK"""	"""WHITE"""	"""WHITE"""	"""RED"""			"""the bird's ear coverts are white with a black dot"""														"""Beak"""	"""Crown"""	"""Ear coverts"""	"""Nape"""	"""Wing"""	"""Breast"""	"""Belly"""	"""Feet"""																																				https://toloka.yandex.ru/task/24762090/000179d6ea--60bd595c7c5cbc714110e681	000179d6ea--60bd595c7c5cbc714110e681	a000408bc0f9ab7a82b9ce992a217d3b	APPROVED	2021-06-06T23:25:16.181	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/42.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/42.jpg	"""BLACK"""	"""WHITE"""	"""WHITE"""	"""WHITE"""	"""WHITE"""	"""WHITE"""	"""WHITE"""	"""GRAY"""				"""Brown"""	"""Black"""	"""Black"""	"""Black"""									"""Water"""	"""Beak"""	"""Crown"""	"""Throat"""	"""Mantle"""	"""Wing"""	"""Wing"""	"""Tail"""																																					https://toloka.yandex.ru/task/24762090/000179d6ea--60bd0e05319fec5a35fc8f87	000179d6ea--60bd0e05319fec5a35fc8f87	ce58f3ca97ad6ebb5e7054c8fda87829	APPROVED	2021-06-06T18:03:49.850	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/42.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/42.jpg	"""ORANGE"""	"""ORANGE"""	"""ORANGE"""	"""ORANGE"""																					"""Wing"""	"""Tail"""	"""Beak"""	"""Wing"""	"""Forehead"""	"""Nape"""	"""Mantle"""	"""Chin"""																																				https://toloka.yandex.ru/task/24762090/000179d6ea--60bd1bdb4f73891cd4046776	000179d6ea--60bd1bdb4f73891cd4046776	1ead1e4d7344f001c83a046b69847de8	APPROVED	2021-06-06T19:02:51.791	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/42.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/42.jpg	"""RED"""	"""ORANGE"""	"""YELLOW"""	"""GREEN"""	"""BLUE"""	"""BLUE"""																			"""Beak"""	"""Crown"""	"""Throat"""	"""Mantle"""	"""Wing"""	"""Wing"""																																						https://toloka.yandex.ru/task/24762090/000179d6ea--60bd390b0baf93026ae44a8c	000179d6ea--60bd390b0baf93026ae44a8c	e3f17132d78b3d75cb4eec4311824108	APPROVED	2021-06-06T21:07:23.044	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/43.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/43.jpg	"""GRAY"""	"""WHITE"""	"""WHITE"""	"""WHITE"""	"""WHITE"""	"""GRAY"""	"""GREEN"""	"""WHITE"""															"""Grass"""		"""Beak"""	"""Forehead"""	"""Crown"""	"""Nape"""	"""Breast"""	"""Wing"""		"""Chin"""																																				https://toloka.yandex.ru/task/24762090/000179d6ea--60bcf9a13c6ca8596db6f0ec	000179d6ea--60bcf9a13c6ca8596db6f0ec	ce58f3ca97ad6ebb5e7054c8fda87829	APPROVED	2021-06-06T16:36:49.078	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/43.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/43.jpg		"""WHITE"""		"""WHITE"""	"""WHITE"""																				"""Beak"""	"""Forehead"""	"""Crown"""	"""Ear coverts"""	"""Nape"""																																							https://toloka.yandex.ru/task/24762090/000179d6ea--60bd063f1e56290330253237	000179d6ea--60bd063f1e56290330253237	270308a23f8aff76264760b89efad01f	APPROVED	2021-06-06T17:30:39.750	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/43.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/43.jpg	"""WHITE"""	"""BLACK"""	"""WHITE"""	"""WHITE"""																					"""Crown"""	"""Beak"""	"""Nape"""	"""Breast"""																																								https://toloka.yandex.ru/task/24762090/000179d6ea--60bd33dd1909760f1d8c62a8	000179d6ea--60bd33dd1909760f1d8c62a8	ce5fa0d6ce7e706800f6ccb574c342fc	APPROVED	2021-06-06T20:45:17.317	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/44.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/44.jpg	"""BLACK"""	"""WHITE"""	"""WHITE"""	"""BLACK"""	"""GRAY"""	"""GREEN"""	"""GRAY"""								"""White"""					"""Eye"""		"""Grass"""			"""Beak"""	"""Nape"""	"""Forehead"""		"""Wing"""		"""Ear coverts"""																																					https://toloka.yandex.ru/task/24762090/000179d6ea--60bd23c4319fec5a35fd789f	000179d6ea--60bd23c4319fec5a35fd789f	ce58f3ca97ad6ebb5e7054c8fda87829	APPROVED	2021-06-06T19:36:36.776	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/44.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/44.jpg	"""BLACK"""	"""WHITE"""	"""GRAY"""	"""WHITE"""	"""WHITE"""	"""ORANGE"""	"""GRAY"""	"""GRAY"""																	"""Beak"""	"""Forehead"""	"""Crown"""	"""Breast"""	"""Belly"""	"""Feet"""	"""Wing"""	"""Nape"""																																				https://toloka.yandex.ru/task/24762090/000179d6ea--60bd3dd399211a6cb3a66d40	000179d6ea--60bd3dd399211a6cb3a66d40	f576daac5f2d8049fdd45e3d7175397c	APPROVED	2021-06-06T21:27:47.312	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/44.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/44.jpg	"""YELLOW"""		"""PURPLE"""														"""black,white"""	"""black,white,gray"""	"""gray"""						"""Beak"""	"""Crown"""	"""Wing"""																																									https://toloka.yandex.ru/task/24762090/000179d6ea--60bd4b3f319fec5a35feed23	000179d6ea--60bd4b3f319fec5a35feed23	8a02284dde892420dcc826f7e7d9563a	APPROVED	2021-06-06T22:25:03.070	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/45.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/45.jpg	"""BLACK"""		"""WHITE"""	"""WHITE"""	"""WHITE"""	"""WHITE"""	"""WHITE"""	"""BLACK"""		"""Beige"""					"""Brown"""									"""Eye"""	"""Beak"""	"""Crown"""	"""Forehead"""	"""Ear coverts"""	"""Breast"""	"""Chin"""	"""Wing"""																																					https://toloka.yandex.ru/task/24762090/000179d6ea--60bd1e925bc69d784633f94e	000179d6ea--60bd1e925bc69d784633f94e	ce58f3ca97ad6ebb5e7054c8fda87829	APPROVED	2021-06-06T19:14:26.305	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/45.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/45.jpg	"""BLACK"""	"""YELLOW"""	"""BLACK"""	"""YELLOW"""	"""YELLOW"""	"""BLACK"""	"""BLUE"""	"""BLACK"""																	"""Beak"""	"""Lore"""	"""Crown"""	"""Forehead"""	"""Ear coverts"""	"""Tail"""	"""Throat"""	"""Breast"""																																				https://toloka.yandex.ru/task/24762090/000179d6ea--60bd374aabe5724111ecf0ee	000179d6ea--60bd374aabe5724111ecf0ee	a342493add406c98371545c091e2f185	APPROVED	2021-06-06T20:59:54.948	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/45.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/45.jpg	"""RED"""	"""ORANGE"""	"""YELLOW"""	"""GREEN"""																					"""Crown"""	"""Forehead"""	"""Beak"""	"""Ear coverts"""																																								https://toloka.yandex.ru/task/24762090/000179d6ea--60bd42bf1e381301d7b45ea5	000179d6ea--60bd42bf1e381301d7b45ea5	e3f17132d78b3d75cb4eec4311824108	APPROVED	2021-06-06T21:48:47.465	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/46.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/46.jpg	"""BLACK"""	"""BLACK"""	"""BLACK"""	"""GRAY"""	"""GRAY"""	"""GRAY"""	"""GRAY"""	"""GRAY"""	"""brownish black"""	"""brownish black"""	"""brownish black"""									"""water"""	"""water"""	"""water"""	"""water"""	"""water"""	"""Crown"""	"""Wing"""	"""Wing"""																																									https://toloka.yandex.ru/task/24762090/000179d6ea--60bcf7860d84521c742e2ab7	000179d6ea--60bcf7860d84521c742e2ab7	5e6241c0c57a5d6a54ac17bdf9da94df	APPROVED	2021-06-06T16:27:50.252	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/46.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/46.jpg	"""BLACK"""	"""BLACK"""	"""BLACK"""	"""BLACK"""	"""BLACK"""	"""BLACK"""																			"""Forehead"""	"""Lore"""	"""Crown"""	"""Wing"""	"""Breast"""	"""Beak"""																																						https://toloka.yandex.ru/task/24762090/000179d6ea--60bcfe4bcd58ba6b3e41a0de	000179d6ea--60bcfe4bcd58ba6b3e41a0de	a000408bc0f9ab7a82b9ce992a217d3b	APPROVED	2021-06-06T16:56:43.134	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/46.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/46.jpg					"""GRAY"""		"""BLACK"""		"""Brown"""	"""Brown"""	"""Brown"""	"""Brown"""	"""Murky,Wavy,Reflective"""	"""Murky,Wavy,Reflective"""							"""Water"""	"""Water"""	"""Eye"""		"""Crown"""	"""Forehead"""	"""Wing"""	"""Wing"""																																								https://toloka.yandex.ru/task/24762090/000179d6ea--60bd2efbabe5724111ecb044	000179d6ea--60bd2efbabe5724111ecb044	ce58f3ca97ad6ebb5e7054c8fda87829	APPROVED	2021-06-06T20:24:27.766	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/47.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/47.jpg		"""BLACK"""	"""YELLOW"""				"""GREEN"""		"""Brown"""			"""Brown"""	"""Brown"""	"""Brown"""	"""Wavy,Murky"""			"""Eye"""					"""Water"""		"""Crown"""		"""Beak"""	"""Wing"""	"""Breast"""	"""Chin"""																																						https://toloka.yandex.ru/task/24762090/000179d6ea--60bd1fad99211a6cb3a511f2	000179d6ea--60bd1fad99211a6cb3a511f2	ce58f3ca97ad6ebb5e7054c8fda87829	APPROVED	2021-06-06T19:19:09.967	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/47.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/47.jpg	"""YELLOW"""	"""YELLOW"""	"""YELLOW"""														"""yellow,black"""	"""brown"""	"""brown"""						"""Beak"""	"""Forehead"""	"""Rump"""																																									https://toloka.yandex.ru/task/24762090/000179d6ea--60bd4a551e5629033027b022	000179d6ea--60bd4a551e5629033027b022	8a02284dde892420dcc826f7e7d9563a	APPROVED	2021-06-06T22:21:09.434	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/47.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/47.jpg	"""BLACK"""	"""BLACK"""	"""YELLOW"""	"""BLACK"""	"""WHITE"""	"""BLACK"""																			"""Forehead"""	"""Lore"""	"""Beak"""	"""Wing"""	"""Throat"""	"""Flank"""																																						https://toloka.yandex.ru/task/24762090/000179d6ea--60bd4cc5f220db21bc240912	000179d6ea--60bd4cc5f220db21bc240912	a000408bc0f9ab7a82b9ce992a217d3b	APPROVED	2021-06-06T22:31:33.904	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/48.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/48.jpg	"""ORANGE"""		"""BLACK"""	"""BLACK"""	"""BLACK"""	"""BLACK"""																			"""Wing"""	"""Beak"""	"""Ear coverts"""	"""Throat"""	"""Breast"""	"""Wing"""																																						https://toloka.yandex.ru/task/24762090/000179d6ea--60bd0eab0baf93026ae2916c	000179d6ea--60bd0eab0baf93026ae2916c	a4d83ff6337229f5e6652e7885de0074	APPROVED	2021-06-06T18:06:35.425	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/48.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/48.jpg			"""GRAY"""	"""GRAY"""		"""BLUE"""	"""BLUE"""	"""BLUE"""	"""Brown"""	"""Brown"""			"""Brown"""									"""Sky"""	"""Sky"""	"""Sky"""	"""Beak"""	"""Throat"""	"""Wing"""	"""Wing"""	"""Belly"""																																							https://toloka.yandex.ru/task/24762090/000179d6ea--60bd14fbbe2bd36caadd83b6	000179d6ea--60bd14fbbe2bd36caadd83b6	ce58f3ca97ad6ebb5e7054c8fda87829	APPROVED	2021-06-06T18:33:31.460	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/48.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/48.jpg	"""RED"""	"""ORANGE"""	"""YELLOW"""	"""GREEN"""	"""BLUE"""	"""PURPLE"""																			"""Wing"""	"""Beak"""	"""Crown"""	"""Chin"""	"""Throat"""	"""Belly"""																																						https://toloka.yandex.ru/task/24762090/000179d6ea--60bd3f3abe2bd36caadefb80	000179d6ea--60bd3f3abe2bd36caadefb80	e3f17132d78b3d75cb4eec4311824108	APPROVED	2021-06-06T21:33:46.563	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/49.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/49.jpg	"""BLACK"""	"""BLACK"""	"""GRAY"""	"""GRAY"""	"""BLACK"""	"""ORANGE"""																			"""Beak"""	"""Crown"""	"""Ear coverts"""	"""Throat"""	"""Breast"""	"""Feet"""																																						https://toloka.yandex.ru/task/24762090/000179d6ea--60bd10530baf93026ae2a943	000179d6ea--60bd10530baf93026ae2a943	a4d83ff6337229f5e6652e7885de0074	APPROVED	2021-06-06T18:13:39.332	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/49.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/49.jpg	"""YELLOW"""	"""BLACK"""	"""BLACK"""		"""GRAY"""	"""RED"""	"""GRAY"""	"""WHITE"""				"""Brown"""							"""Eye"""					"""Snow"""	"""Beak"""	"""Crown"""		"""Breast"""	"""Throat"""	"""Feet"""	"""Nape"""																																					https://toloka.yandex.ru/task/24762090/000179d6ea--60bd10d40baf93026ae2afc5	000179d6ea--60bd10d40baf93026ae2afc5	ce58f3ca97ad6ebb5e7054c8fda87829	APPROVED	2021-06-06T18:15:48.978	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/49.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/49.jpg	"""YELLOW"""	"""BLACK"""	"""BLACK"""	"""GRAY"""	"""GRAY"""	"""GRAY"""	"""ORANGE"""	"""BLACK"""																	"""Beak"""	"""Forehead"""	"""Crown"""	"""Nape"""	"""Throat"""	"""Breast"""	"""Feet"""	"""Wing"""																																				https://toloka.yandex.ru/task/24762090/000179d6ea--60bd31e90baf93026ae3f61c	000179d6ea--60bd31e90baf93026ae3f61c	f576daac5f2d8049fdd45e3d7175397c	APPROVED	2021-06-06T20:36:57.966	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/50.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/50.jpg	"""BLACK"""	"""YELLOW"""	"""GRAY"""	"""BLACK"""	"""BLACK"""	"""BLACK"""																			"""Flank"""	"""Beak"""	"""Ear coverts"""	"""Crown"""	"""Vent"""	"""Tail"""																																						https://toloka.yandex.ru/task/24762090/000179d6ea--60bd006ebe2bd36caadc90f4	000179d6ea--60bd006ebe2bd36caadc90f4	a000408bc0f9ab7a82b9ce992a217d3b	APPROVED	2021-06-06T17:05:50.576	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/50.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/50.jpg	"""YELLOW"""						"""RED"""			"""Brown"""	"""Brown"""	"""Brown"""	"""Brown"""	"""Brown"""		"""Brown"""									"""Beak"""	"""Crown"""	"""Nape"""	"""Throat"""	"""Breast"""	"""Wing"""	"""Feet"""	"""Ear coverts"""																																				https://toloka.yandex.ru/task/24762090/000179d6ea--60bd0bfcf220db21bc20e3dc	000179d6ea--60bd0bfcf220db21bc20e3dc	ce58f3ca97ad6ebb5e7054c8fda87829	APPROVED	2021-06-06T17:55:08.573	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/50.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/50.jpg	"""ORANGE"""	"""BLACK"""	"""BLACK"""	"""BLACK"""	"""BLACK"""	"""BLACK"""	"""BLACK"""	"""BLACK"""																	"""Beak"""	"""Forehead"""	"""Crown"""	"""Nape"""	"""Wing"""	"""Breast"""	"""Belly"""	"""Mantle"""																																				https://toloka.yandex.ru/task/24762090/000179d6ea--60bd337d2cf798441d1cb0a3	000179d6ea--60bd337d2cf798441d1cb0a3	f576daac5f2d8049fdd45e3d7175397c	APPROVED	2021-06-06T20:43:41.288	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/51.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/51.jpg	"""GRAY"""	"""GRAY"""	"""BLACK"""	"""BLACK"""	"""GRAY"""	"""GREEN"""	"""GREEN"""	"""GREEN"""						"""Beige"""								"""Grass"""	"""Grass"""	"""Grass"""	"""Throat"""	"""Chin"""	"""Wing"""	"""Breast"""	"""Nape"""																																							https://toloka.yandex.ru/task/24762090/000179d6ea--60bd03e73c6ca8596db7709d	000179d6ea--60bd03e73c6ca8596db7709d	ce58f3ca97ad6ebb5e7054c8fda87829	APPROVED	2021-06-06T17:20:39.773	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/51.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/51.jpg	"""GRAY"""	"""GRAY"""	"""BLACK"""	"""BLACK"""																					"""Ear coverts"""	"""Throat"""	"""Breast"""	"""Mantle"""																																								https://toloka.yandex.ru/task/24762090/000179d6ea--60bd06968a92a13359caee08	000179d6ea--60bd06968a92a13359caee08	270308a23f8aff76264760b89efad01f	APPROVED	2021-06-06T17:32:06.708	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/51.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/51.jpg	"""RED"""	"""ORANGE"""	"""YELLOW"""																						"""Crown"""	"""Chin"""	"""Ear coverts"""																																									https://toloka.yandex.ru/task/24762090/000179d6ea--60bd3bbabe2bd36caadee679	000179d6ea--60bd3bbabe2bd36caadee679	e3f17132d78b3d75cb4eec4311824108	APPROVED	2021-06-06T21:18:50.674	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/52.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/52.jpg		"""GRAY"""	"""GRAY"""	"""GRAY"""			"""BLUE"""	"""BLUE"""	"""Brown"""				"""Brown"""	"""Brown"""	"""Wavy"""	"""Wavy"""							"""Water"""	"""Water"""	"""Crown"""	"""Beak"""	"""Throat"""	"""Nape"""	"""Wing"""	"""Breast"""																																						https://toloka.yandex.ru/task/24762090/000179d6ea--60bcf901f0deff310ab8eb08	000179d6ea--60bcf901f0deff310ab8eb08	ce58f3ca97ad6ebb5e7054c8fda87829	APPROVED	2021-06-06T16:34:09.215	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/52.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/52.jpg	"""RED"""	"""PURPLE"""	"""GRAY"""	"""BLACK"""	"""WHITE"""	"""BLUE"""																			"""Beak"""	"""Wing"""	"""Tail"""	"""Mantle"""	"""Crown"""	"""Ear coverts"""																																						https://toloka.yandex.ru/task/24762090/000179d6ea--60bcfa2ea2e4442f853a33b9	000179d6ea--60bcfa2ea2e4442f853a33b9	7068bcb1a4a4b218d77d092234749939	APPROVED	2021-06-06T16:39:10.432	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/52.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/52.jpg	"""BLACK"""	"""BLACK"""	"""GRAY"""	"""BLACK"""	"""BLACK"""	"""BLACK"""	"""GRAY"""	"""BLACK"""																	"""Crown"""	"""Beak"""	"""Chin"""	"""Nape"""	"""Mantle"""	"""Rump"""	"""Throat"""	"""Wing"""																																				https://toloka.yandex.ru/task/24762090/000179d6ea--60bcfafbf33865758e99a5d6	000179d6ea--60bcfafbf33865758e99a5d6	5e6241c0c57a5d6a54ac17bdf9da94df	APPROVED	2021-06-06T16:42:35.372	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/53.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/53.jpg	"""GRAY"""			"""GRAY"""	"""GRAY"""	"""RED"""	"""GRAY"""	"""BLACK"""		"""Brown"""	"""Brown"""													"""Eye"""	"""Crown"""	"""Wing"""	"""Breast"""	"""Throat"""	"""Chin"""	"""Feet"""	"""Ear coverts"""																																					https://toloka.yandex.ru/task/24762090/000179d6ea--60bd00a2c2e3f602529e0171	000179d6ea--60bd00a2c2e3f602529e0171	ce58f3ca97ad6ebb5e7054c8fda87829	APPROVED	2021-06-06T17:06:42.686	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/53.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/53.jpg	"""ORANGE"""	"""GRAY"""	"""GRAY"""	"""GRAY"""	"""YELLOW"""					"""brown"""	"""brown"""	"""brown"""													"""Feet"""	"""Wing"""	"""Throat"""	"""Crown"""	"""Beak"""																																							https://toloka.yandex.ru/task/24762090/000179d6ea--60bd21911e381301d7b3420c	000179d6ea--60bd21911e381301d7b3420c	3ee9eabae5e66a035f8c14034061d92f	APPROVED	2021-06-06T19:27:13.810	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/53.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/53.jpg	"""RED"""	"""ORANGE"""	"""YELLOW"""	"""GREEN"""																					"""Ear coverts"""	"""Mantle"""	"""Chin"""	"""Crown"""																																								https://toloka.yandex.ru/task/24762090/000179d6ea--60bd2ffc250bd33fac9a1a3f	000179d6ea--60bd2ffc250bd33fac9a1a3f	e3f17132d78b3d75cb4eec4311824108	APPROVED	2021-06-06T20:28:44.019	+	
