INPUT:original	INPUT:annotation	OUTPUT:result	OUTPUT:entity1	OUTPUT:entity2	OUTPUT:entity3	OUTPUT:entity4	OUTPUT:entity5	OUTPUT:entity6	OUTPUT:entity7	OUTPUT:entity8	OUTPUT:attribute1	OUTPUT:attribute2	OUTPUT:attribute3	OUTPUT:attribute4	OUTPUT:attribute5	OUTPUT:attribute6	OUTPUT:attribute7	OUTPUT:attribute8	GOLDEN:result	GOLDEN:entity1	GOLDEN:entity2	GOLDEN:entity3	GOLDEN:entity4	GOLDEN:entity5	GOLDEN:entity6	GOLDEN:entity7	GOLDEN:entity8	GOLDEN:attribute1	GOLDEN:attribute2	GOLDEN:attribute3	GOLDEN:attribute4	GOLDEN:attribute5	GOLDEN:attribute6	GOLDEN:attribute7	GOLDEN:attribute8	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ACCEPT:verdict	ACCEPT:comment
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/12.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/12_heap.jpg	"{""shape"":""rectangle""\,""left"":0.47141010913879855\,""top"":0.22281496162223174\,""width"":0.06144504583156574\,""height"":0.021165923704662026\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.48812168073569256\,""top"":0.34788004407703843\,""width"":0.06240623614389468\,""height"":0.04464588779058237\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.5842886675803828\,""top"":0.3573122738919502\,""width"":0.06421256418801868\,""height"":0.06602560870438234\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.2517964258301239\,""top"":0.308264678854409\,""width"":0.15372970619770376\,""height"":0.04967641035853532\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.2896493887370764\,""top"":0.3755479182007796\,""width"":0.1685639754450231\,""height"":0.05596456356847651\,""label"":""5""},{""shape"":""rectangle""\,""left"":0.28760328263399787\,""top"":0.44702325329047077\,""width"":0.26115027660932594\,""height"":0.052820486963505886\,""label"":""6""},{""shape"":""rectangle""\,""left"":0.5157441131272525\,""top"":0.4099231493518178\,""width"":0.06830477639417576\,""height"":0.03521365797567061\,""label"":""7""},{""shape"":""rectangle""\,""left"":0.5587123412919014\,""top"":0.3493472766277046\,""width"":0.022778915600678795\,""height"":0.02703905880274704\,""label"":""8""}"	crown	throat	water	water	wings	water	water	water	black	brown	grey	grey	brown	grey	grey	grey																				https://toloka.yandex.ru/task/24685843/000178ad13--60ba0acd4dc48f273e1ee35d	000178ad13--60ba0acd4dc48f273e1ee35d	5e6241c0c57a5d6a54ac17bdf9da94df	APPROVED	2021-06-04T11:13:17.379	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/31.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/31_heap.jpg	"{""shape"":""rectangle""\,""left"":0.664497525593781\,""top"":0.2401854503716714\,""width"":0.02387853777904414\,""height"":0.021807315332076055\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.6209308113939817\,""top"":0.20170195272683142\,""width"":0.038226856826882316\,""height"":0.03110749392957901\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.6172785119999865\,""top"":0.2511960099045649\,""width"":0.046053212671157584\,""height"":0.03399375625294204\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.6740678682930946\,""top"":0.26700869170421565\,""width"":0.017439912800082613\,""height"":0.023281397697706152\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.5594906464886402\,""top"":0.2890571181842863\,""width"":0.04515313082503691\,""height"":0.047868294331732175\,""label"":""5""},{""shape"":""rectangle""\,""left"":0.5366890366487159\,""top"":0.36500740394593384\,""width"":0.09431982507667869\,""height"":0.11376897048540024\,""label"":""6""},{""shape"":""rectangle""\,""left"":0.3816704816740901\,""top"":0.47593215016919904\,""width"":0.0573004686648278\,""height"":0.04266336393202502\,""label"":""7""},{""shape"":""rectangle""\,""left"":0.338682793240144\,""top"":0.6465683203763817\,""width"":0.0247486808353089\,""height"":0.03762967169525244\,""label"":""7""}"	beak	fore head	chin	sky 	neck	wings	wings	tail	grey	black	black	blue	grey	grey	grey	grey																				https://toloka.yandex.ru/task/24685843/000178ad13--60ba0be23c6ca8596d918592	000178ad13--60ba0be23c6ca8596d918592	5e6241c0c57a5d6a54ac17bdf9da94df	APPROVED	2021-06-04T11:17:54.098	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/61.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/61_heap.jpg	"{""shape"":""rectangle""\,""left"":0.34291114850267074\,""top"":0.27693128506301196\,""width"":0.2149635816233862\,""height"":0.16603503955578697\,""label"":""1""}"	Duck head								none																											https://toloka.yandex.ru/task/24685843/000178ad13--60ba0c0968183b5da83831c3	000178ad13--60ba0c0968183b5da83831c3	8cd5557b5c96fd4607d1e4c0e25fbc0b	APPROVED	2021-06-04T11:18:33.138	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/60.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/60_heap.jpg	"{""shape"":""rectangle""\,""left"":0.4181743161743976\,""top"":0.26838235294117657\,""width"":0.1313589010936016\,""height"":0.029458898944193068\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.4412508798800303\,""top"":0.3032966035417017\,""width"":0.05502872883650878\,""height"":0.013092843975196888\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.4695541866471952\,""top"":0.3216932616272214\,""width"":0.01294358541181323\,""height"":0.010607628220645648\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.4344215976722736\,""top"":0.3353316407680515\,""width"":0.013559946621899577\,""height"":0.03712669877225977\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.49420863505064894\,""top"":0.3338162653079592\,""width"":0.02588717082362646\,""height"":0.012880691410784073\,""label"":""5""},{""shape"":""rectangle""\,""left"":0.4664723805967635\,""top"":0.3535161462891583\,""width"":0.009245418151295204\,""height"":0.030307509201844773\,""label"":""6""}"	Water	crown	eye	nape	beak	neck			wavy, gray	flat, white	round, black	white	pointed, black	white																						https://toloka.yandex.ru/task/24685843/000178ad13--60ba0c8390429542be18670c	000178ad13--60ba0c8390429542be18670c	859d24e673adc3ab930e0f4efdee29a2	APPROVED	2021-06-04T11:20:35.045	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/58.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/58_heap.jpg	"{""shape"":""rectangle""\,""left"":0.5146210873146623\,""top"":0.1376533040453963\,""width"":0.295430624199158\,""height"":0.21087314662273474\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.2835180990298371\,""top"":0.49789492952590153\,""width"":0.17749662502288116\,""height"":0.23430349624748303\,""label"":""2""}"	Bird Head	bird claws							none	none																										https://toloka.yandex.ru/task/24685843/000178ad13--60ba0c8aabe5724111c4819b	000178ad13--60ba0c8aabe5724111c4819b	8cd5557b5c96fd4607d1e4c0e25fbc0b	APPROVED	2021-06-04T11:20:42.914	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/32.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/32_heap.jpg	"{""shape"":""rectangle""\,""left"":0.6194513088046861\,""top"":0.07029104887424492\,""width"":0.16439284733662818\,""height"":0.20647995606809444\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.5181948448654586\,""top"":0.40563792787845504\,""width"":0.16796660488742443\,""height"":0.20355116236500087\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.2576072937820411\,""top"":0.2615107314597302\,""width"":0.1560338838703189\,""height"":0.21336297680291155\,""label"":""3""}"	bird head	bird claws	feathers						none	sharp	none																									https://toloka.yandex.ru/task/24685843/000178ad13--60ba0d3278248827a6d79dad	000178ad13--60ba0d3278248827a6d79dad	8cd5557b5c96fd4607d1e4c0e25fbc0b	APPROVED	2021-06-04T11:23:30.081	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/3.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/3_heap.jpg	"{""shape"":""rectangle""\,""left"":0.483648521874428\,""top"":0.36317041918359877\,""width"":0.27637058392824454\,""height"":0.19037159070107995\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.22991173576789312\,""top"":0.3192385136371957\,""width"":0.05509542890810906\,""height"":0.09335529928610653\,""label"":""2""}"	feathers	neck							black	white																										https://toloka.yandex.ru/task/24685843/000178ad13--60ba0d92f220db21bcf6d349	000178ad13--60ba0d92f220db21bcf6d349	8cd5557b5c96fd4607d1e4c0e25fbc0b	APPROVED	2021-06-04T11:25:06.393	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/52.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/52_heap.jpg	"{""shape"":""rectangle""\,""left"":0.33133555750912763\,""top"":0.39600953120602966\,""width"":0.058575382021998135\,""height"":0.022769402773197\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.36107570971737385\,""top"":0.4245514586259527\,""width"":0.025704687476041765\,""height"":0.02180731533207597\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.3412489415785431\,""top"":0.4271170251356087\,""width"":0.02074799544133399\,""height"":0.02116592370466197\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.3509014471198159\,""top"":0.45277269023216865\,""width"":0.026748201588611853\,""height"":0.01539339905793602\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.3315591795412061\,""top"":0.4799013816517241\,""width"":0.02264910238739154\,""height"":0.04844283186328763\,""label"":""5""},{""shape"":""rectangle""\,""left"":0.36404341749872876\,""top"":0.48033779690113254\,""width"":0.017323817476322223\,""height"":0.03665944032897428\,""label"":""6""},{""shape"":""rectangle""\,""left"":0.43966246323591246\,""top"":0.49648540086295856\,""width"":0.14513065534198483\,""height"":0.043205768959148294\,""label"":""7""},{""shape"":""rectangle""\,""left"":0.4897201413999636\,""top"":0.43887770891742733\,""width"":0.09028022075797132\,""height"":0.031422377424835224\,""label"":""8""}"	water	crown	fore head	chin	water	throat	wing	water	blue	black	black	grey	blue	grey	brown	blue																				https://toloka.yandex.ru/task/24685843/000178ad13--60ba0dc42cf798441df58bba	000178ad13--60ba0dc42cf798441df58bba	5e6241c0c57a5d6a54ac17bdf9da94df	APPROVED	2021-06-04T11:25:56.998	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/56.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/56_heap.jpg	"{""shape"":""rectangle""\,""left"":0.5968175109829764\,""top"":0.3221673073402892\,""width"":0.16558409985356026\,""height"":0.23723228995057655\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.40502585575691014\,""top"":0.20501555921654765\,""width"":0.1810703825736774\,""height"":0.11568735127219473\,""label"":""2""}"	orange	head							sliced	none																										https://toloka.yandex.ru/task/24685843/000178ad13--60ba0ddec317463775bcb29e	000178ad13--60ba0ddec317463775bcb29e	8cd5557b5c96fd4607d1e4c0e25fbc0b	APPROVED	2021-06-04T11:26:22.178	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/33.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/33_heap.jpg	"{""shape"":""rectangle""\,""left"":0.5837137332967234\,""top"":0.36170602233205196\,""width"":0.14652405958264691\,""height"":0.1449752883031301\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.4397086764321725\,""top"":0.2300475928976753\,""width"":0.1737243253859294\,""height"":0.08771126975410343\,""label"":""2""}"	head	wings							none	none																										https://toloka.yandex.ru/task/24685843/000178ad13--60ba0e220d84521c74065c09	000178ad13--60ba0e220d84521c74065c09	8cd5557b5c96fd4607d1e4c0e25fbc0b	APPROVED	2021-06-04T11:27:30.631	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/12.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/12_heap.jpg	"{""shape"":""rectangle""\,""left"":0.48908114093660976\,""top"":0.23761242388693365\,""width"":0.053395618174264026\,""height"":0.019551980336294128\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.5151118824619949\,""top"":0.33642619374393107\,""width"":0.02709237853378743\,""height"":0.03806221316219971\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.2701234053246945\,""top"":0.3652123944536243\,""width"":0.17638267274601171\,""height"":0.05988520951083931\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.3012003524275632\,""top"":0.4488451870463482\,""width"":0.26037442167268393\,""height"":0.038202633653466433\,""label"":""4""}"	crown	neck	wings	water					round, black	thick, orange	orange	green																								https://toloka.yandex.ru/task/24685843/000178ad13--60ba0e4f4dc48f273e1f1d0c	000178ad13--60ba0e4f4dc48f273e1f1d0c	859d24e673adc3ab930e0f4efdee29a2	APPROVED	2021-06-04T11:28:15.760	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/73.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/73_heap.jpg	"{""shape"":""rectangle""\,""left"":0.5027085621453414\,""top"":0.21380194032582828\,""width"":0.20608668542925124\,""height"":0.14497528830313017\,""label"":""1""}"	head								none																											https://toloka.yandex.ru/task/24685843/000178ad13--60ba0e5162f2586508b41fce	000178ad13--60ba0e5162f2586508b41fce	8cd5557b5c96fd4607d1e4c0e25fbc0b	APPROVED	2021-06-04T11:28:17.279	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/24.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/24_heap.jpg	"{""shape"":""rectangle""\,""left"":0.42765965357861985\,""top"":0.25334065531759103\,""width"":0.16796660488742438\,""height"":0.1596192568185979\,""label"":""1""}"	body								none																											https://toloka.yandex.ru/task/24685843/000178ad13--60ba0e6e83d01a0997a77839	000178ad13--60ba0e6e83d01a0997a77839	8cd5557b5c96fd4607d1e4c0e25fbc0b	APPROVED	2021-06-04T11:28:46.122	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/18.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/18_heap.jpg	"{""shape"":""rectangle""\,""left"":0.33578288881665586\,""top"":0.15799163066603691\,""width"":0.055183062702872654\,""height"":0.05657162057386525\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.2956631613053124\,""top"":0.17684883752399197\,""width"":0.03571319494001479\,""height"":0.046417739958043325\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.2573134217724106\,""top"":0.23922267559261268\,""width"":0.02568326306217894\,""height"":0.017406652484266205\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.2933031773340569\,""top"":0.23632156684523495\,""width"":0.036893186925642585\,""height"":0.03118691903431034\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.44670213546566423\,""top"":0.16451912534763674\,""width"":0.02096329511966799\,""height"":0.05874745213439855\,""label"":""5""},{""shape"":""rectangle""\,""left"":0.26021034026639334\,""top"":0.2681227310311956\,""width"":0.019453931440749916\,""height"":0.02225751734259157\,""label"":""6""},{""shape"":""rectangle""\,""left"":0.3208839057378594\,""top"":0.43765029054894816\,""width"":0.07830504341910355\,""height"":0.10102238041266837\,""label"":""7""},{""shape"":""rectangle""\,""left"":0.41014767024615056\,""top"":0.33662791013627974\,""width"":0.09601610780566933\,""height"":0.0748959027197369\,""label"":""8""}"	crown	fore head	beak	chin	sky	sky	chest	wings	brown	brown	yellow	brown	blue	blue	brown	brown																				https://toloka.yandex.ru/task/24685843/000178ad13--60ba0eab1909760f1d665e63	000178ad13--60ba0eab1909760f1d665e63	5e6241c0c57a5d6a54ac17bdf9da94df	APPROVED	2021-06-04T11:29:47.319	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/63.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/63_heap.jpg	"{""shape"":""rectangle""\,""left"":0.3961195224027572\,""top"":0.3599424765174719\,""width"":0.07991752831117682\,""height"":0.012048541720971917\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.3388201624815362\,""top"":0.4174047524174922\,""width"":0.03809747738183161\,""height"":0.014828974425811658\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.3938577055637617\,""top"":0.4174047524174922\,""width"":0.05468413420113244\,""height"":0.02409708344194389\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.381794682422452\,""top"":0.4461358903675023\,""width"":0.06523927944977836\,""height"":0.02873113795001009\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.48710351787773937\,""top"":0.3897394029830428\,""width"":0.04481132217781253\,""height"":0.07055307901553998\,""label"":""5""},{""shape"":""rectangle""\,""left"":0.4905818982529729\,""top"":0.6366751795374328\,""width"":0.0891606719620393\,""height"":0.0833809115638201\,""label"":""6""},{""shape"":""rectangle""\,""left"":0.28146684553878504\,""top"":0.9283460037156173\,""width"":0.07876630877812979\,""height"":0.059182618446505186\,""label"":""7""},{""shape"":""rectangle""\,""left"":0.6087752065261435\,""top"":0.9046152353694815\,""width"":0.021028039213992655\,""height"":0.01968321288674746\,""label"":""8""}"	crown	beak	chin	throat	mantle	wings	leaves	leaves	brown	yellow	brown	brown	brown	brown	brown	brown																				https://toloka.yandex.ru/task/24685843/000178ad13--60ba0f464f73891cd4e364de	000178ad13--60ba0f464f73891cd4e364de	5e6241c0c57a5d6a54ac17bdf9da94df	APPROVED	2021-06-04T11:32:22.179	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/62.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/62_heap.jpg	"{""shape"":""rectangle""\,""left"":0.4511215860051554\,""top"":0.1684996737421183\,""width"":0.036809960320908275\,""height"":0.030530241464906432\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.4905925073131174\,""top"":0.1712255881586278\,""width"":0.023297267808526645\,""height"":0.028349509931698824\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.5017320204648025\,""top"":0.2079452588280793\,""width"":0.021791509553904076\,""height"":0.018386563248154547\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.4693830829751311\,""top"":0.22280416812545684\,""width"":0.02413941630718669\,""height"":0.020524532077247998\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.48164437379782915\,""top"":0.24589426671236086\,""width"":0.038487735355024866\,""height"":0.016034790685349964\,""label"":""5""},{""shape"":""rectangle""\,""left"":0.4360654731131315\,""top"":0.5070873643078763\,""width"":0.03302565516291622\,""height"":0.0376441446459046\,""label"":""6""},{""shape"":""rectangle""\,""left"":0.7892464653511947\,""top"":0.6743946738452296\,""width"":0.0670507989238085\,""height"":0.04768258321814567\,""label"":""7""},{""shape"":""rectangle""\,""left"":0.34977695449323126\,""top"":0.4560755733886648\,""width"":0.06947017503550645\,""height"":0.035452171372456154\,""label"":""8""}"	crown	fore head	beak	chin	throat	feet	cherries	tail	bropwn	brown	yellow	brown	brown	brown	red	brown																				https://toloka.yandex.ru/task/24685843/000178ad13--60ba10717c5cbc7141eff699	000178ad13--60ba10717c5cbc7141eff699	5e6241c0c57a5d6a54ac17bdf9da94df	APPROVED	2021-06-04T11:37:21.874	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/61.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/61_heap.jpg	"{""shape"":""rectangle""\,""left"":0.3680889423076923\,""top"":0.29059829059829057\,""width"":0.14069177350427353\,""height"":0.029160382101558635\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.4122596153846154\,""top"":0.3247863247863248\,""width"":0.05807625534188032\,""height"":0.011060834590246316\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.37954059829059833\,""top"":0.34087481146304677\,""width"":0.03599091880341876\,""height"":0.020110608345902448\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.4294370993589744\,""top"":0.3368526897938663\,""width"":0.01717748397435892\,""height"":0.018099547511312153\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.47278979700854706\,""top"":0.3680241327300151\,""width"":0.009815705128205066\,""height"":0.037204625439919536\,""label"":""5""},{""shape"":""rectangle""\,""left"":0.4351629273504274\,""top"":0.38712921065862244\,""width"":0.013087606837606847\,""height"":0.031171442936148874\,""label"":""6""}"	water	crown	beak	eye	nape	neck			wavy, blue	grey, white	pointed, black	round, black	grey, white	mostly white																						https://toloka.yandex.ru/task/24685843/000178ad13--60ba109cc2e3f602527722f8	000178ad13--60ba109cc2e3f602527722f8	859d24e673adc3ab930e0f4efdee29a2	APPROVED	2021-06-04T11:38:04.143	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/17.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/17_heap.jpg	"{""shape"":""rectangle""\,""left"":0.488251167588323\,""top"":0.49402111526820575\,""width"":0.021183983376233617\,""height"":0.022034942169165628\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.5018306441115497\,""top"":0.48433909522417834\,""width"":0.02159985484475746\,""height"":0.00834656900347186\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.533063440114971\,""top"":0.4783295655416786\,""width"":0.02757482451497717\,""height"":0.022368804929304487\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.5270884704447513\,""top"":0.5504439217316753\,""width"":0.03056230935008697\,""height"":0.03872808017610929\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.5758574296603237\,""top"":0.28444695050181534\,""width"":0.06205621072930412\,""height"":0.11128758671295791\,""label"":""5""},{""shape"":""rectangle""\,""left"":0.6227199368777333\,""top"":0.20523637407670997\,""width"":0.043417713540561786\,""height"":0.06022622339760075\,""label"":""6""},{""shape"":""rectangle""\,""left"":0.6525415323797213\,""top"":0.1633398708435964\,""width"":0.04075507108502707\,""height"":0.027494580246730793\,""label"":""7""},{""shape"":""rectangle""\,""left"":0.5022855782263227\,""top"":0.586759724404396\,""width"":0.042663317372526266\,""height"":0.038054782348416416\,""label"":""8""}"	sky	beak	mantle	wing	wing	feathers	sky 	sky	grey	grey	grey	black	black	black	grey	grey																				https://toloka.yandex.ru/task/24685843/000178ad13--60ba118bbe2bd36caab9f33f	000178ad13--60ba118bbe2bd36caab9f33f	5e6241c0c57a5d6a54ac17bdf9da94df	APPROVED	2021-06-04T11:42:03.712	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/57.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/57_heap.jpg	"{""shape"":""rectangle""\,""left"":0.5652280280649926\,""top"":0.22688330871491874\,""width"":0.04938535704394387\,""height"":0.05199409158050222\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.5283530885295159\,""top"":0.23750879451056242\,""width"":0.03403249916761064\,""height"":0.028296689444735318\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.47822348900409234\,""top"":0.23813760983155655\,""width"":0.0463091357860817\,""height"":0.034584842654676456\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.5263069824264374\,""top"":0.2802682363381624\,""width"":0.04654891384503623\,""height"":0.019493274950817707\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.5534178882922277\,""top"":0.309822556424886\,""width"":0.0575627193530136\,""height"":0.025781428160758846\,""label"":""5""},{""shape"":""rectangle""\,""left"":0.5909163330187923\,""top"":0.42158140767974595\,""width"":0.032113568652975766\,""height"":0.05247593763639086\,""label"":""6""},{""shape"":""rectangle""\,""left"":0.43945160423603974\,""top"":0.6969269246104649\,""width"":0.06145791591811195\,""height"":0.028048578363614962\,""label"":""7""},{""shape"":""rectangle""\,""left"":0.4217430302184604\,""top"":0.5069991632453779\,""width"":0.05159445588579231\,""height"":0.07173024450594334\,""label"":""8""}"	crown	fore head	beak	chin	throat	wings	tail	belly 	cream	creram	black	cream	cream	black	black	cream																				https://toloka.yandex.ru/task/24685843/000178ad13--60ba123be5851e2a55b264ed	000178ad13--60ba123be5851e2a55b264ed	5e6241c0c57a5d6a54ac17bdf9da94df	APPROVED	2021-06-04T11:44:59.703	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/46.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/46_heap.jpg	"{""shape"":""rectangle""\,""left"":0.3287896913216986\,""top"":0.5257248602263408\,""width"":0.07743235484025507\,""height"":0.09225812310378667\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.4811651838081253\,""top"":0.3534135525145965\,""width"":0.10637081887235117\,""height"":0.09931197458503283\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.5431026226451906\,""top"":0.5123127118506491\,""width"":0.09021322613224714\,""height"":0.08772557755011223\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.6265835184690611\,""top"":0.3285855588683383\,""width"":0.27198614445841696\,""height"":0.09931197458503283\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.650819907579217\,""top"":0.43451833175904\,""width"":0.24640328928658572\,""height"":0.034759191104761444\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.6939068215528277\,""top"":0.4775535207458875\,""width"":0.23428509473150771\,""height"":0.31283271994285344\,""label"":""3""}"	wings	head 	water						brown	brown	blue																									https://toloka.yandex.ru/task/24685843/000178ad13--60ba1320319fec5a35d5e422	000178ad13--60ba1320319fec5a35d5e422	045e673827e6657bc77f234142d153e0	APPROVED	2021-06-04T11:48:48.562	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/57.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/57_heap.jpg	"{""shape"":""rectangle""\,""left"":0.4765067990169545\,""top"":0.21380453925639484\,""width"":0.15129090868788297\,""height"":0.12301083080504907\,""label"":""1""}"	head								brown																											https://toloka.yandex.ru/task/24685843/000178ad13--60ba137ef220db21bcf74c82	000178ad13--60ba137ef220db21bcf74c82	045e673827e6657bc77f234142d153e0	APPROVED	2021-06-04T11:50:22.242	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/48.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/48_heap.jpg	"{""shape"":""rectangle""\,""left"":0.2334883315183077\,""top"":0.2518793202198624\,""width"":0.13103936972966249\,""height"":0.14204822128678285\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.38835304119881786\,""top"":0.35878158984805986\,""width"":0.07624108784271272\,""height"":0.07614956192693512\,""label"":""2""}"	wings	head							brown	brown																										https://toloka.yandex.ru/task/24685843/000178ad13--60ba13a9c2e3f60252778327	000178ad13--60ba13a9c2e3f60252778327	045e673827e6657bc77f234142d153e0	APPROVED	2021-06-04T11:51:05.751	+	
																																												
